"Resident 
within this area",,,,,,"Strongly 
negative",,Every day,"Use take-away food services;Visit caf�s;Visit bars / pubs / 
restaurants;Shop for specialist goods and/or services (e.g. art, clothes, furniture, property 
agents etc);Shop for household essentials (e.g. groceries, 
pharmacy, DIY, laundry, barber/hair saloon etc);","I am happy with the current offer at Connaught Village and do not think it needs any further 
activities;I don�t support any change in the area;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Walking,Walking,
"Resident 
within this area",,,,,,"Strongly 
negative",,Every day,,"I don�t support any change in the area;I am happy with the current offer at Connaught Village and do 
not think it needs any further activities;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",,,
"Resident 
within this area",,,,,,"Strongly 
negative",,Every day,,"I don�t support any change in the area;I am happy with the current offer at Connaught Village and do 
not think it needs any further activities;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",,,
"Resident 
within this area",W2 2PA,W2 2PA,51.51499,-0.16709,"Improve local air quality ;Reduce cut through traffic and congestion;Encoura 
ge people to walk and cycle;","Strongly 
positive",I think the scheme is brave and worthwhile. I do not worry about the impact the trial may have on my personal car use.,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;Visit 
caf�s;Use take-away food services;Visit 
friends and/or family;I cut through the area when travelling to 
another place;","Outdoor dining;Regular farmers� market;Regular street food market;Seasonal / specialist 
market (e.g. Christmas market or antiques market);Cultural / artistic / musical events;","Creating more space for outdoor dining;Green spaces/ planting;Extended pavements / pathways for pedestrians;Creating safer pedestrian 
crossings;Bicycle parking (e.g. stands or 
hangars);Water 
fountain;Repurposing the red telephone box;",Walking,Walking,Perhaps only 100% electric cars can have more freedom of access?
"Resident 
within this area",w2 2hg,w2 2hg,,,"Reduce cut through traffic and 
congestion;Improve local air quality 
;Encourage people to walk and cycle;",Mostly positive,"It is important to allow easy direct access to A40 withtout going into the congestion zone to avoid more traffic as cars try to get to that busy route 
It is unclear exactly what routes would be open and which would not but current plans look like one would have to take a significant 
detour and cause more congestion Allowing a right turn off Edgware Road onto the Old Marylebone Road would achieve this",Every day,"Visit bars / pubs / 
restaurants;Visit 
caf�s;Use take-away food services;I cut 
through the area when travelling to another place;Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Shop for specialist goods and/or services (e.g. art, clothes, 
furniture, property 
agents etc);",Outdoor dining;Regular farmers� market;,Seating / benches;Green spaces/ planting;,Walking,Private car,"Restricting traffic cutting through and reducing congestion is great . We would accept some personal inconvenience getting to and from our house to achieve this. 
However you do need to provide relatively direct access to major roads like A40 otherwise traffic will be made worse - see above"
"Resident 
within this area",,,,,,"Strongly 
negative",,Every day,,"I don�t support any change in the area;I am happy with the current offer at Connaught Village and do 
not think it needs any further activities;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",,,
"Resident 
within this area",,,,,,"Strongly 
negative",,,,"I am happy with the current offer at Connaught Village and do not think it needs any further 
activities;I don�t support any change in the area;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Walking,Walking,
"Resident 
within this area",,,,,,"Strongly 
negative",,Every day,,"I don�t support any change in the area;I am happy with the current offer at Connaught Village and do 
not think it needs any further activities;",,Walking,Walking,
"Resident 
within this area",,,,,,"Strongly 
negative",,Between three and six times a week,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Shop for specialist goods and/or services (e.g. art, clothes, 
furniture, property 
agents etc);Visit bars / pubs / restaurants;Visit caf�s;Use take-away food services;",,,Cycling,Cycling,
"Resident 
within this area",,,,,,"Strongly 
negative",,Between three and six times a week,,"I don�t support any change in the area;I am happy with the current offer at Connaught Village and do 
not think it needs any further activities;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",,Cycling,
"Resident 
within this area",,,,,,"Strongly 
negative",,Between three and six times a week,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Shop for specialist goods and/or services (e.g. art, clothes, 
furniture, property 
agents etc);Use take away food services;",,,Walking,Walking,
"Resident 
within this area",,,,,,"Strongly 
negative",,,,"I am happy with the current offer at Connaught Village and do not think it needs any further 
activities;I don�t support any change in the area;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",,,
"Resident 
within this area",,,,,,"Strongly 
negative",,Every day,,"I don�t support any change in the area;I am happy with the current offer at Connaught Village and do 
not think it needs any further activities;",,Walking,Walking,
"Resident 
within this area",,,,,,"Strongly 
negative",,,,,,,,
"Resident 
within this area",,,,,,"Strongly 
negative",,Every day,,,,,Walking,
"Resident 
within this area",W23DA,W23DA,51.51368,-0.17802,"Improve local air quality ;Improve accessibility for the most vulnerable users;Reduce cut through traffic and congestion;Increase greening and 
biodiversity (e.g. trees, planters etc);","Mostly 
negative","I�ve read the proposal, and I find it odd that it�s the most expensive, and seemingly quietest, part of the area that is being given this low traffic initiative. Other parts of the area are much worse, with our roads (about 200m away from the proposed area) already used as constant cut throughs for delivery and Uber drivers. I am not saying it shouldn�t go ahead on these grounds, but I just feel the spill over will make neighbouring areas even worse, so wondering if they�ll be doing this more or just stopping at this quite specific area",Between three and six times a week,"Spend time in the area e.g. sitting in public space areas;Visit 
caf�s;Visit bars / pubs / restaurants;",I don�t support any change in the area;,"I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Walking,Walking,
